id_solicitud,estado,municipio,cve_mun,anio,mes,edad,estatus_laboral,tipo_contrato,antiguedad_laboral_anios,ingreso_mensual_mxn,saldo_cuenta_mxn,Score_Final,Estatus_Aprobacion,lat,lon
489,Nuevo León,El Carmen,010,2025,Octubre,27,Empleado,Sin contrato,0.0,2667.0,5340.0,5.34,Rechazado,25.897698611111114,-100.35209398888888
490,Nuevo León,El Carmen,010,2025,Noviembre,25,Empleado,Sin contrato,0.0,460.0,1177.0,1.18,Rechazado,25.897698611111114,-100.35209398888888
491,Nuevo León,Guadalupe,026,2025,Diciembre,23,Empleado,Sin contrato,0.0,165000.0,405580.0,405.58,Aprobado,25.68932401234568,-100.16110456790123
492,Nuevo León,Monterrey,039,2025,Noviembre,21,Empleado,Sin contrato,0.0,3000.0,10428.0,10.43,Rechazado,25.55914746031746,-100.26696880952382
493,Nuevo León,Santa Catarina,048,2025,Octubre,26,Empleado,Sin contrato,0.0,2000.0,6997.0,7.0,Rechazado,25.598188524305556,-100.48739686921296
494,Nuevo León,García,018,2025,Noviembre,27,Empleado,Sin contrato,0.0,92.0,189.0,0.19,Rechazado,25.8149235154321,-100.62665417901233
495,Nuevo León,Apodaca,006,2025,Diciembre,23,Empleado,Sin contrato,0.0,10050.0,7895.0,7.9,Rechazado,25.78899183060109,-100.18325821038252
496,Nuevo León,Apodaca,006,2025,Octubre,25,Empleado,Sin contrato,0.0,2000.0,5367.0,5.37,Rechazado,25.78899183060109,-100.18325821038252
497,Nuevo León,Apodaca,006,2025,Octubre,21,Empleado,Sin contrato,0.0,7000.0,24010.0,24.01,Rechazado,25.78899183060109,-100.18325821038252
498,Nuevo León,Apodaca,006,2025,Octubre,19,Empleado,Sin contrato,0.0,11250.0,16369.0,16.37,Rechazado,25.78899183060109,-100.18325821038252
499,Nuevo León,Guadalupe,026,2025,Noviembre,22,Empleado,Sin contrato,0.0,1333.0,2511.0,2.51,Rechazado,25.68932401234568,-100.16110456790123
500,Nuevo León,Guadalupe,026,2025,Noviembre,26,Empleado,Sin contrato,0.0,1000.0,1774.0,1.77,Rechazado,25.68932401234568,-100.16110456790123
501,Nuevo León,Juárez,031,2025,Diciembre,26,Empleado,Sin contrato,0.0,1600.0,1047.0,1.05,Rechazado,25.60212283769063,-100.1228211083878
502,Nuevo León,Juárez,031,2025,Diciembre,23,Empleado,Sin contrato,0.0,11160.0,28087.0,28.09,Rechazado,25.60212283769063,-100.1228211083878
503,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,24,Empleado,Sin contrato,0.0,4533.0,7072.0,7.07,Rechazado,25.755252777777777,-100.2895861111111
504,Nuevo León,Juárez,031,2025,Diciembre,26,Empleado,Sin contrato,0.0,10000.0,28624.0,28.62,Rechazado,25.60212283769063,-100.1228211083878
505,Nuevo León,Monterrey,039,2025,Octubre,19,Empleado,Sin contrato,0.0,24000.0,71913.0,71.91,Aprobado,25.55914746031746,-100.26696880952382
506,Nuevo León,Monterrey,039,2025,Noviembre,26,Empleado,Sin contrato,0.0,12400.0,36750.0,36.75,Rechazado,25.55914746031746,-100.26696880952382
507,Nuevo León,Apodaca,006,2025,Octubre,23,Empleado,Sin contrato,0.0,9600.0,16800.0,16.8,Rechazado,25.78899183060109,-100.18325821038252
508,Nuevo León,García,018,2025,Octubre,22,Empleado,Sin contrato,0.0,2100.0,3076.0,3.08,Rechazado,25.8149235154321,-100.62665417901233
509,Nuevo León,García,018,2025,Diciembre,24,Empleado,Sin contrato,0.0,1333.0,3661.0,3.66,Rechazado,25.8149235154321,-100.62665417901233
510,Nuevo León,García,018,2025,Diciembre,27,Empleado,Sin contrato,0.0,1500.0,4356.0,4.36,Rechazado,25.8149235154321,-100.62665417901233
511,Nuevo León,García,018,2025,Diciembre,21,Empleado,Sin contrato,0.0,8000.0,15790.0,15.79,Rechazado,25.8149235154321,-100.62665417901233
512,Nuevo León,García,018,2025,Noviembre,21,Empleado,Sin contrato,0.0,4017.0,12770.0,12.77,Rechazado,25.8149235154321,-100.62665417901233
513,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,24,Empleado,Sin contrato,0.0,12000.0,11181.0,11.18,Rechazado,25.47843766025641,-99.96717816724941
514,Nuevo León,Montemorelos,038,2025,Noviembre,27,Empleado,Sin contrato,0.0,8100.0,25411.0,25.41,Rechazado,25.186208204656864,-99.86381055759803
515,Nuevo León,General Zuazua,025,2025,Octubre,24,Empleado,Sin contrato,0.0,6000.0,4730.0,4.73,Rechazado,25.89077779239766,-100.13730503898636
516,Nuevo León,General Zuazua,025,2025,Octubre,22,Empleado,Sin contrato,0.0,8000.0,7685.0,7.68,Rechazado,25.89077779239766,-100.13730503898636
517,Nuevo León,Hidalgo,047,2025,Noviembre,21,Empleado,Sin contrato,0.0,6000.0,12609.0,12.61,Rechazado,25.98203736111111,-100.4565300462963
518,Nuevo León,Sabinas Hidalgo,044,2025,Octubre,22,Empleado,Sin contrato,0.0,5000.0,3513.0,3.51,Rechazado,26.487203570370372,-100.11743341481481
519,Nuevo León,Anáhuac,005,2025,Diciembre,26,Empleado,Sin contrato,0.0,16000.0,10535.0,10.54,Rechazado,27.289438437830686,-100.1443252037037
520,Nuevo León,Salinas Victoria,045,2025,Octubre,22,Empleado,Sin contrato,0.0,8700.0,4364.0,4.36,Rechazado,26.075659133141762,-100.28113906768837
521,Nuevo León,Salinas Victoria,045,2025,Octubre,25,Empleado,Sin contrato,0.0,5200.0,9407.0,9.41,Rechazado,26.075659133141762,-100.28113906768837
522,Nuevo León,Cerralvo,011,2025,Diciembre,22,Empleado,Sin contrato,0.0,7467.0,21086.0,21.09,Rechazado,26.100784722222222,-99.64702152046785
523,Nuevo León,Cerralvo,011,2025,Octubre,18,Empleado,Sin contrato,0.0,4000.0,2418.0,2.42,Rechazado,26.100784722222222,-99.64702152046785
524,Nuevo León,Ciénega de Flores,012,2025,Diciembre,22,Empleado,Sin contrato,0.0,583.0,1432.0,1.43,Rechazado,25.96289115079365,-100.17802153174603
525,Nuevo León,Ciénega de Flores,012,2025,Diciembre,22,Empleado,Sin contrato,0.0,6000.0,17816.0,17.82,Rechazado,25.96289115079365,-100.17802153174603
526,Nuevo León,Ciénega de Flores,012,2025,Octubre,19,Empleado,Sin contrato,0.0,5000.0,5020.0,5.02,Rechazado,25.96289115079365,-100.17802153174603
527,Nuevo León,Montemorelos,038,2025,Diciembre,27,Empleado,Sin contrato,0.0,500.0,470.0,0.47,Rechazado,25.186208204656864,-99.86381055759803
528,Nuevo León,Galeana,017,2025,Noviembre,20,Empleado,Sin contrato,0.0,8667.0,26715.0,26.72,Rechazado,24.826310219067647,-100.3212828785489
529,Nuevo León,Galeana,017,2025,Diciembre,18,Empleado,Sin contrato,0.0,20000.0,59387.0,59.39,Rechazado,24.826310219067647,-100.3212828785489
530,Nuevo León,Santa Catarina,048,2025,Diciembre,23,Empleado,Sin contrato,0.0,20000.0,42337.0,42.34,Rechazado,25.598188524305556,-100.48739686921296
531,Nuevo León,General Escobedo,021,2025,Diciembre,22,Empleado,Sin contrato,0.0,35000.0,103516.0,103.52,Aprobado,25.827195,-100.37023350529101
532,Nuevo León,Guadalupe,026,2025,Noviembre,23,Empleado,Sin contrato,0.0,2574.0,2003.0,2.0,Rechazado,25.68932401234568,-100.16110456790123
533,Nuevo León,Monterrey,039,2025,Octubre,26,Empleado,Sin contrato,0.0,2500.0,4209.0,4.21,Rechazado,25.55914746031746,-100.26696880952382
534,Nuevo León,El Carmen,010,2025,Diciembre,23,Empleado,Sin contrato,0.0,500.0,1357.0,1.36,Rechazado,25.897698611111114,-100.35209398888888
535,Nuevo León,El Carmen,010,2025,Diciembre,20,Empleado,Sin contrato,0.0,400.0,509.0,0.51,Rechazado,25.897698611111114,-100.35209398888888
536,Nuevo León,El Carmen,010,2025,Noviembre,18,Empleado,Sin contrato,0.0,2800.0,7720.0,7.72,Rechazado,25.897698611111114,-100.35209398888888
537,Nuevo León,Guadalupe,026,2025,Noviembre,26,Empleado,Sin contrato,0.0,3000.0,6038.0,6.04,Rechazado,25.68932401234568,-100.16110456790123
538,Nuevo León,Monterrey,039,2025,Noviembre,22,Empleado,Sin contrato,0.0,1000.0,2751.0,2.75,Rechazado,25.55914746031746,-100.26696880952382
539,Nuevo León,Juárez,031,2025,Diciembre,22,Empleado,Sin contrato,0.0,16000.0,30305.0,30.3,Rechazado,25.60212283769063,-100.1228211083878
540,Nuevo León,Santiago,049,2025,Diciembre,25,Empleado,Sin contrato,0.0,283.0,454.0,0.45,Rechazado,25.405964980916032,-100.1997473812553
541,Nuevo León,Santiago,049,2025,Octubre,22,Empleado,Sin contrato,0.0,12000.0,13891.0,13.89,Rechazado,25.405964980916032,-100.1997473812553
542,Nuevo León,Monterrey,039,2025,Octubre,26,Empleado,Sin contrato,0.0,9540.0,10734.0,10.73,Rechazado,25.55914746031746,-100.26696880952382
543,Nuevo León,Monterrey,039,2025,Noviembre,25,Empleado,Sin contrato,0.0,9500.0,26167.0,26.17,Rechazado,25.55914746031746,-100.26696880952382
544,Nuevo León,Monterrey,039,2025,Noviembre,24,Empleado,Sin contrato,0.0,800.0,685.0,0.68,Rechazado,25.55914746031746,-100.26696880952382
545,Nuevo León,Monterrey,039,2025,Noviembre,24,Empleado,Sin contrato,0.0,8000.0,6064.0,6.06,Rechazado,25.55914746031746,-100.26696880952382
546,Nuevo León,Apodaca,006,2025,Octubre,23,Empleado,Sin contrato,0.0,1500.0,1543.0,1.54,Rechazado,25.78899183060109,-100.18325821038252
547,Nuevo León,Apodaca,006,2025,Noviembre,21,Empleado,Sin contrato,0.0,4000.0,4104.0,4.1,Rechazado,25.78899183060109,-100.18325821038252
548,Nuevo León,García,018,2025,Noviembre,23,Empleado,Sin contrato,0.0,4500.0,13362.0,13.36,Rechazado,25.8149235154321,-100.62665417901233
549,Nuevo León,Juárez,031,2025,Noviembre,24,Empleado,Sin contrato,0.0,2000.0,3391.0,3.39,Rechazado,25.60212283769063,-100.1228211083878
550,Nuevo León,Monterrey,039,2025,Noviembre,24,Empleado,Sin contrato,0.0,8667.0,30085.0,30.08,Rechazado,25.55914746031746,-100.26696880952382
551,Nuevo León,El Carmen,010,2025,Diciembre,24,Empleado,Sin contrato,0.0,30000.0,27349.0,27.35,Rechazado,25.897698611111114,-100.35209398888888
552,Nuevo León,El Carmen,010,2025,Noviembre,20,Empleado,Sin contrato,0.0,1167.0,2872.0,2.87,Rechazado,25.897698611111114,-100.35209398888888
553,Nuevo León,García,018,2025,Diciembre,23,Empleado,Sin contrato,0.0,8000.0,14770.0,14.77,Rechazado,25.8149235154321,-100.62665417901233
554,Nuevo León,Apodaca,006,2025,Noviembre,22,Empleado,Sin contrato,0.0,6000.0,10073.0,10.07,Rechazado,25.78899183060109,-100.18325821038252
555,Nuevo León,General Escobedo,021,2025,Noviembre,24,Empleado,Sin contrato,0.0,10000.0,31253.0,31.25,Rechazado,25.827195,-100.37023350529101
556,Nuevo León,Apodaca,006,2025,Noviembre,22,Empleado,Sin contrato,0.0,3000.0,10280.0,10.28,Rechazado,25.78899183060109,-100.18325821038252
557,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,20,Empleado,Sin contrato,0.0,6750.0,21050.0,21.05,Rechazado,25.755252777777777,-100.2895861111111
558,Nuevo León,General Escobedo,021,2025,Octubre,26,Empleado,Sin contrato,0.0,7650.0,8238.0,8.24,Rechazado,25.827195,-100.37023350529101
559,Nuevo León,Monterrey,039,2025,Noviembre,25,Empleado,Sin contrato,0.0,6000.0,6974.0,6.97,Rechazado,25.55914746031746,-100.26696880952382
560,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,26,Empleado,Sin contrato,0.0,6000.0,14809.0,14.81,Rechazado,25.755252777777777,-100.2895861111111
561,Nuevo León,General Escobedo,021,2025,Diciembre,24,Empleado,Sin contrato,0.0,6000.0,8204.0,8.2,Rechazado,25.827195,-100.37023350529101
562,Nuevo León,Juárez,031,2025,Octubre,26,Empleado,Sin contrato,0.0,500.0,1352.0,1.35,Rechazado,25.60212283769063,-100.1228211083878
563,Nuevo León,Apodaca,006,2025,Noviembre,25,Empleado,Sin contrato,0.0,6000.0,13196.0,13.2,Rechazado,25.78899183060109,-100.18325821038252
564,Nuevo León,Monterrey,039,2025,Octubre,19,Empleado,Sin contrato,0.0,7200.0,15500.0,15.5,Rechazado,25.55914746031746,-100.26696880952382
565,Nuevo León,Monterrey,039,2025,Diciembre,20,Empleado,Sin contrato,0.0,10400.0,31051.0,31.05,Rechazado,25.55914746031746,-100.26696880952382
566,Nuevo León,Guadalupe,026,2025,Diciembre,24,Empleado,Sin contrato,0.0,4000.0,10526.0,10.53,Rechazado,25.68932401234568,-100.16110456790123
567,Nuevo León,Guadalupe,026,2025,Noviembre,19,Empleado,Sin contrato,0.0,12600.0,7305.0,7.3,Rechazado,25.68932401234568,-100.16110456790123
568,Nuevo León,Monterrey,039,2025,Noviembre,22,Empleado,Sin contrato,0.0,6000.0,3890.0,3.89,Rechazado,25.55914746031746,-100.26696880952382
569,Nuevo León,García,018,2025,Octubre,20,Empleado,Sin contrato,0.0,500.0,1152.0,1.15,Rechazado,25.8149235154321,-100.62665417901233
570,Nuevo León,García,018,2025,Noviembre,24,Empleado,Sin contrato,0.0,1000.0,1959.0,1.96,Rechazado,25.8149235154321,-100.62665417901233
571,Nuevo León,General Escobedo,021,2025,Diciembre,24,Empleado,Sin contrato,0.0,60000.0,76833.0,76.83,Aprobado,25.827195,-100.37023350529101
572,Nuevo León,Guadalupe,026,2025,Diciembre,26,Empleado,Sin contrato,0.0,6000.0,10536.0,10.54,Rechazado,25.68932401234568,-100.16110456790123
573,Nuevo León,Guadalupe,026,2025,Noviembre,25,Empleado,Sin contrato,0.0,6400.0,17752.0,17.75,Rechazado,25.68932401234568,-100.16110456790123
574,Nuevo León,Guadalupe,026,2025,Noviembre,25,Empleado,Sin contrato,0.0,8009.0,23865.0,23.86,Rechazado,25.68932401234568,-100.16110456790123
575,Nuevo León,Guadalupe,026,2025,Octubre,25,Empleado,Sin contrato,0.0,4500.0,9827.0,9.83,Rechazado,25.68932401234568,-100.16110456790123
576,Nuevo León,Juárez,031,2025,Octubre,26,Empleado,Sin contrato,0.0,2000.0,3312.0,3.31,Rechazado,25.60212283769063,-100.1228211083878
577,Nuevo León,Monterrey,039,2025,Octubre,24,Empleado,Sin contrato,0.0,10000.0,13121.0,13.12,Rechazado,25.55914746031746,-100.26696880952382
578,Nuevo León,Monterrey,039,2025,Noviembre,20,Empleado,Sin contrato,0.0,9000.0,18592.0,18.59,Rechazado,25.55914746031746,-100.26696880952382
579,Nuevo León,Juárez,031,2025,Diciembre,24,Empleado,Sin contrato,0.0,2000.0,2888.0,2.89,Rechazado,25.60212283769063,-100.1228211083878
580,Nuevo León,Apodaca,006,2025,Noviembre,21,Empleado,Sin contrato,0.0,900.0,1973.0,1.97,Rechazado,25.78899183060109,-100.18325821038252
581,Nuevo León,San Pedro Garza García,019,2025,Octubre,24,Empleado,Sin contrato,0.0,14000.0,35419.0,35.42,Rechazado,25.634911428571428,-100.38775825396826
582,Nuevo León,San Pedro Garza García,019,2025,Octubre,19,Empleado,Sin contrato,0.0,4500.0,3142.0,3.14,Rechazado,25.634911428571428,-100.38775825396826
583,Nuevo León,Apodaca,006,2025,Octubre,21,Empleado,Sin contrato,0.0,16000.0,8051.0,8.05,Rechazado,25.78899183060109,-100.18325821038252
584,Nuevo León,Apodaca,006,2025,Diciembre,21,Empleado,Sin contrato,0.0,2000.0,2274.0,2.27,Rechazado,25.78899183060109,-100.18325821038252
585,Nuevo León,General Escobedo,021,2025,Noviembre,27,Empleado,Sin contrato,0.0,2000.0,6367.0,6.37,Rechazado,25.827195,-100.37023350529101
586,Nuevo León,General Escobedo,021,2025,Diciembre,20,Empleado,Sin contrato,0.0,15133.0,36907.0,36.91,Rechazado,25.827195,-100.37023350529101
587,Nuevo León,Guadalupe,026,2025,Diciembre,20,Empleado,Sin contrato,0.0,9000.0,9143.0,9.14,Rechazado,25.68932401234568,-100.16110456790123
588,Nuevo León,Guadalupe,026,2025,Octubre,26,Empleado,Sin contrato,0.0,250.0,793.0,0.79,Rechazado,25.68932401234568,-100.16110456790123
589,Nuevo León,Juárez,031,2025,Noviembre,21,Empleado,Sin contrato,0.0,3585.0,6847.0,6.85,Rechazado,25.60212283769063,-100.1228211083878
590,Nuevo León,Apodaca,006,2025,Diciembre,24,Empleado,Sin contrato,0.0,8967.0,17291.0,17.29,Rechazado,25.78899183060109,-100.18325821038252
591,Nuevo León,Apodaca,006,2025,Noviembre,22,Empleado,Sin contrato,0.0,18460.0,61040.0,61.04,Rechazado,25.78899183060109,-100.18325821038252
592,Nuevo León,Guadalupe,026,2025,Octubre,21,Empleado,Sin contrato,0.0,8100.0,5496.0,5.5,Rechazado,25.68932401234568,-100.16110456790123
593,Nuevo León,Guadalupe,026,2025,Diciembre,26,Empleado,Sin contrato,0.0,22000.0,25202.0,25.2,Rechazado,25.68932401234568,-100.16110456790123
594,Nuevo León,Monterrey,039,2025,Diciembre,22,Empleado,Sin contrato,0.0,8100.0,18284.0,18.28,Rechazado,25.55914746031746,-100.26696880952382
595,Nuevo León,Monterrey,039,2025,Noviembre,21,Empleado,Sin contrato,0.0,2020.0,2195.0,2.19,Rechazado,25.55914746031746,-100.26696880952382
596,Nuevo León,General Escobedo,021,2025,Noviembre,21,Empleado,Sin contrato,0.0,3800.0,9647.0,9.65,Rechazado,25.827195,-100.37023350529101
597,Nuevo León,General Escobedo,021,2025,Octubre,19,Empleado,Sin contrato,0.0,3000.0,3427.0,3.43,Rechazado,25.827195,-100.37023350529101
598,Nuevo León,García,018,2025,Diciembre,20,Empleado,Sin contrato,0.0,1000.0,797.0,0.8,Rechazado,25.8149235154321,-100.62665417901233
599,Nuevo León,García,018,2025,Noviembre,20,Empleado,Sin contrato,0.0,2000.0,2242.0,2.24,Rechazado,25.8149235154321,-100.62665417901233
600,Nuevo León,Apodaca,006,2025,Octubre,20,Empleado,Sin contrato,0.0,833.0,1473.0,1.47,Rechazado,25.78899183060109,-100.18325821038252
601,Nuevo León,García,018,2025,Diciembre,24,Empleado,Sin contrato,0.0,15000.0,15426.0,15.43,Rechazado,25.8149235154321,-100.62665417901233
602,Nuevo León,García,018,2025,Diciembre,19,Empleado,Sin contrato,0.0,15000.0,13561.0,13.56,Rechazado,25.8149235154321,-100.62665417901233
603,Nuevo León,García,018,2025,Diciembre,24,Empleado,Sin contrato,0.0,9667.0,29783.0,29.78,Rechazado,25.8149235154321,-100.62665417901233
604,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,21,Empleado,Sin contrato,0.0,2000.0,2922.0,2.92,Rechazado,25.47843766025641,-99.96717816724941
605,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,22,Empleado,Sin contrato,0.0,9000.0,14240.0,14.24,Rechazado,25.47843766025641,-99.96717816724941
606,Nuevo León,Cadereyta Jiménez,009,2025,Diciembre,20,Empleado,Sin contrato,0.0,1617.0,1077.0,1.08,Rechazado,25.47843766025641,-99.96717816724941
607,Nuevo León,Cadereyta Jiménez,009,2025,Diciembre,20,Empleado,Sin contrato,0.0,5550.0,8725.0,8.72,Rechazado,25.47843766025641,-99.96717816724941
608,Nuevo León,General Zuazua,025,2025,Noviembre,24,Empleado,Sin contrato,0.0,1000.0,1294.0,1.29,Rechazado,25.89077779239766,-100.13730503898636
609,Nuevo León,General Zuazua,025,2025,Noviembre,23,Empleado,Sin contrato,0.0,60000.0,139887.0,139.89,Aprobado,25.89077779239766,-100.13730503898636
610,Nuevo León,Ciénega de Flores,012,2025,Noviembre,19,Empleado,Sin contrato,0.0,7648.0,8536.0,8.54,Rechazado,25.96289115079365,-100.17802153174603
611,Nuevo León,Ciénega de Flores,012,2025,Noviembre,18,Empleado,Sin contrato,0.0,19000.0,60137.0,60.14,Rechazado,25.96289115079365,-100.17802153174603
612,Nuevo León,Allende,004,2025,Octubre,26,Empleado,Sin contrato,0.0,2500.0,8222.0,8.22,Rechazado,25.304741803418803,-100.0046524017094
613,Nuevo León,Allende,004,2025,Octubre,27,Empleado,Sin contrato,0.0,13867.0,11087.0,11.09,Rechazado,25.304741803418803,-100.0046524017094
614,Nuevo León,Allende,004,2025,Octubre,24,Empleado,Sin contrato,0.0,3067.0,2522.0,2.52,Rechazado,25.304741803418803,-100.0046524017094
615,Nuevo León,Ciénega de Flores,012,2025,Diciembre,18,Empleado,Sin contrato,0.0,9000.0,7614.0,7.61,Rechazado,25.96289115079365,-100.17802153174603
616,Nuevo León,Hidalgo,047,2025,Octubre,25,Empleado,Sin contrato,0.0,7000.0,16511.0,16.51,Rechazado,25.98203736111111,-100.4565300462963
617,Nuevo León,Sabinas Hidalgo,044,2025,Octubre,21,Empleado,Sin contrato,0.0,75000.0,64943.0,64.94,Rechazado,26.487203570370372,-100.11743341481481
618,Nuevo León,Anáhuac,005,2025,Noviembre,22,Empleado,Sin contrato,0.0,11250.0,34393.0,34.39,Rechazado,27.289438437830686,-100.1443252037037
619,Nuevo León,General Zuazua,025,2025,Octubre,26,Empleado,Sin contrato,0.0,7000.0,19340.0,19.34,Rechazado,25.89077779239766,-100.13730503898636
620,Nuevo León,General Zuazua,025,2025,Octubre,26,Empleado,Sin contrato,0.0,1500.0,4439.0,4.44,Rechazado,25.89077779239766,-100.13730503898636
621,Nuevo León,General Zuazua,025,2025,Noviembre,24,Empleado,Sin contrato,0.0,12000.0,24938.0,24.94,Rechazado,25.89077779239766,-100.13730503898636
622,Nuevo León,General Zuazua,025,2025,Noviembre,22,Empleado,Sin contrato,0.0,15000.0,52350.0,52.35,Rechazado,25.89077779239766,-100.13730503898636
623,Nuevo León,General Zuazua,025,2025,Noviembre,19,Empleado,Sin contrato,0.0,3500.0,2214.0,2.21,Rechazado,25.89077779239766,-100.13730503898636
624,Nuevo León,Salinas Victoria,045,2025,Diciembre,27,Empleado,Sin contrato,0.0,10000.0,17038.0,17.04,Rechazado,26.075659133141762,-100.28113906768837
625,Nuevo León,General Zuazua,025,2025,Octubre,25,Empleado,Sin contrato,0.0,14900.0,21930.0,21.93,Rechazado,25.89077779239766,-100.13730503898636
626,Nuevo León,General Zuazua,025,2025,Diciembre,19,Empleado,Sin contrato,0.0,45000.0,150567.0,150.57,Aprobado,25.89077779239766,-100.13730503898636
627,Nuevo León,Galeana,017,2025,Diciembre,26,Empleado,Sin contrato,0.0,22000.0,49073.0,49.07,Rechazado,24.826310219067647,-100.3212828785489
628,Nuevo León,Galeana,017,2025,Diciembre,20,Empleado,Sin contrato,0.0,3000.0,8756.0,8.76,Rechazado,24.826310219067647,-100.3212828785489
629,Nuevo León,Galeana,017,2025,Noviembre,18,Empleado,Sin contrato,0.0,5000.0,5055.0,5.06,Rechazado,24.826310219067647,-100.3212828785489
630,Nuevo León,Doctor Arroyo,014,2025,Noviembre,27,Empleado,Sin contrato,0.0,2500.0,8590.0,8.59,Rechazado,23.80926394,-100.29751210111112
631,Nuevo León,Apodaca,006,2025,Noviembre,27,Empleado,Sin contrato,0.0,16000.0,31935.0,31.94,Rechazado,25.78899183060109,-100.18325821038252
632,Nuevo León,Guadalupe,026,2025,Diciembre,23,Empleado,Sin contrato,0.0,3000.0,5943.0,5.94,Rechazado,25.68932401234568,-100.16110456790123
