id_registro,id_persona,año,trimestre,mes,estatus_laboral,sector_economico,tipo_empresa,tamanio_empresa,tipo_contrato,antiguedad_laboral_anios,ingresos_mensuales_mxn,ingresos_no_laborales_mxn,horas_trabajadas_semana,tipo_jornada,sindicalizado,prestaciones_sociales,seguro_imss,busca_empleo,recibe_capacitacion,causa_no_trabaja
666,167,2024,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Por obra,1,24600,800,46,Variable,No,Sí,Sí,No,Sí,
667,167,2025,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,0,20200,2800,47,Completa,No,Sí,Sí,No,Sí,
668,167,2026,Q1,Marzo,Desempleado,Terciario,,,Sin contrato,0,0,2300,0,,No,No,No,Sí,No,Labores del hogar
669,168,2023,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,23000,1900,48,Completa,Sí,No,No,No,No,
670,168,2024,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,0,22100,7400,65,Completa,No,Sí,No,Sí,No,
671,168,2025,Q1,Enero,Empleado,Secundario,Pública,Mediana (51-250),Indefinido,1,33200,1400,49,Completa,No,Sí,No,No,No,
672,168,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,4,25800,7100,45,Variable,No,No,No,No,Sí,
673,169,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,7,16700,600,63,Variable,No,No,No,No,No,
674,169,2024,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,3,18600,4400,55,Variable,No,No,No,No,Sí,
675,169,2025,Q1,Marzo,Empleado,Secundario,Por cuenta propia,Pequeña (11-50),Indefinido,1,16400,1800,49,Nocturna,No,Sí,Sí,No,No,
676,169,2026,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Micro (1-10),Indefinido,11,32900,1400,42,Completa,Sí,Sí,No,No,No,
677,170,2023,Q1,Enero,Estudiante,,,,Sin contrato,0,0,3800,0,,No,No,No,Sí,No,Estudia
678,170,2024,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,1900,0,,No,No,No,No,No,Estudia
679,170,2025,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,46900,1900,52,Nocturna,No,Sí,Sí,No,No,
680,170,2026,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,2,15900,4400,54,Variable,No,No,No,No,Sí,
681,171,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Temporal,2,10300,3100,48,Completa,No,Sí,Sí,No,No,
682,171,2024,Q1,Febrero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,4,31100,2100,48,Completa,No,No,No,No,No,
683,171,2025,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,3,21800,1600,41,Completa,No,Sí,Sí,No,Sí,
684,171,2026,Q1,Febrero,Empleado,Terciario,Pública,Grande (250+),Por obra,2,13400,3500,55,Completa,No,Sí,Sí,No,No,
685,172,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,8,27900,1400,47,Completa,No,Sí,Sí,No,No,
686,172,2024,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,8,19600,1400,41,Completa,No,No,No,No,No,
687,172,2025,Q1,Marzo,Desempleado,Secundario,,,Sin contrato,0,0,2500,0,,No,No,No,Sí,No,Otra
688,172,2026,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,3900,0,,No,No,Sí,No,No,Problemas de salud
689,173,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,2900,2600,6,Parcial,No,No,Sí,No,No,Estudia
690,173,2024,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Por obra,1,15000,800,55,Variable,No,No,No,No,Sí,
691,173,2025,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,1,7900,400,52,Completa,No,Sí,Sí,No,No,
692,173,2026,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,0,9600,2600,39,Parcial,No,No,No,No,Sí,
693,174,2023,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,0,46500,900,53,Completa,No,No,No,No,No,
694,174,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,2,12400,3100,42,Nocturna,No,Sí,Sí,No,Sí,
695,174,2025,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,1,14700,5300,47,Completa,No,No,No,No,No,
696,174,2026,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,5,18100,4800,37,Completa,No,Sí,Sí,No,Sí,
697,175,2023,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,18500,300,39,Completa,No,No,No,No,No,
698,175,2024,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,7,18300,4000,46,Completa,No,No,No,No,Sí,
699,175,2025,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,0,47100,2200,44,Variable,No,No,No,No,No,
700,175,2026,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,8,16400,3300,44,Completa,No,Sí,Sí,No,No,
701,176,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,2400,2200,14,Parcial,No,No,No,Sí,Sí,Estudia
702,176,2024,Q1,Enero,Estudiante,,,,Sin contrato,0,0,1100,0,,No,No,No,No,No,Estudia
703,176,2025,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2100,0,,No,No,Sí,No,No,Problemas de salud
704,176,2026,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Por obra,0,14900,5100,47,Completa,Sí,No,No,No,No,
705,177,2023,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Indefinido,6,38300,1100,52,Completa,No,Sí,Sí,No,No,
706,177,2024,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Indefinido,6,12400,1900,55,Completa,Sí,Sí,Sí,No,No,
707,177,2025,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Indefinido,3,15900,5200,41,Variable,No,Sí,Sí,No,No,
708,177,2026,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,10,16000,3700,55,Completa,No,No,No,No,Sí,
709,178,2023,Q1,Enero,Estudiante,,,,Sin contrato,0,0,4200,0,,No,No,Sí,No,Sí,Estudia
710,178,2024,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,1000,0,,No,No,Sí,No,No,Labores del hogar
711,178,2025,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Por obra,2,24700,1400,45,Completa,No,No,No,No,No,
712,178,2026,Q1,Marzo,Empleado,Primario,Privada,Grande (250+),Indefinido,3,24900,800,45,Completa,No,Sí,Sí,No,No,
713,179,2023,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,1,23100,2000,37,Variable,No,No,No,No,No,
714,179,2024,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,500,0,,No,No,Sí,No,No,Otra
715,179,2025,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,5,12800,3700,35,Completa,No,No,No,No,Sí,
716,179,2026,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Temporal,8,13700,1700,42,Completa,No,Sí,Sí,No,No,
717,180,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,0,36700,3000,52,Variable,No,No,No,No,No,
718,180,2024,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,0,24000,1400,37,Nocturna,Sí,Sí,Sí,No,No,
719,180,2025,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Por obra,4,24700,3800,44,Completa,No,Sí,Sí,No,No,
720,180,2026,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Temporal,1,16500,2200,45,Completa,No,Sí,Sí,No,No,
721,181,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,1800,0,,No,No,No,No,No,Estudia
722,181,2024,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,0,19000,3000,46,Variable,No,No,No,No,No,
723,181,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Sin contrato,1,15100,5100,46,Completa,No,Sí,No,No,Sí,
724,181,2026,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,3400,0,,No,No,No,No,No,Estudia
725,182,2023,Q1,Enero,Estudiante,,,,Sin contrato,0,0,1200,0,,No,No,No,No,No,Estudia
726,182,2024,Q1,Enero,Empleado,Secundario,Privada,Grande (250+),Temporal,0,18200,4600,35,Completa,No,No,No,No,No,
727,182,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,1,24300,1200,42,Parcial,No,No,No,No,Sí,
728,182,2026,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,4,31600,1900,43,Completa,No,Sí,Sí,No,No,
729,183,2023,Q1,Marzo,Desempleado,Terciario,,,Sin contrato,0,0,1100,0,,No,No,No,Sí,No,No encontró trabajo
730,183,2024,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Micro (1-10),Temporal,5,14600,300,41,Completa,No,Sí,No,No,No,
731,183,2025,Q1,Enero,Empleado,Terciario,Por cuenta propia,Pequeña (11-50),Indefinido,6,30200,3300,49,Completa,No,No,No,No,Sí,
732,183,2026,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1200,0,,No,No,No,No,No,Labores del hogar
733,184,2023,Q1,Marzo,Empleado,Primario,Privada,Mediana (51-250),Temporal,6,14000,200,43,Completa,Sí,Sí,Sí,No,No,
734,184,2024,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,1200,0,,No,No,Sí,No,No,Estudia
735,184,2025,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,37800,1300,39,Completa,No,Sí,Sí,No,Sí,
736,184,2026,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,900,0,,No,No,No,Sí,No,Otra
737,185,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,5,39900,3400,40,Completa,Sí,Sí,Sí,No,No,
738,185,2024,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,6,51300,4900,52,Completa,No,No,No,No,No,
739,185,2025,Q1,Febrero,Emprendedor,Primario,Por cuenta propia,Micro (1-10),Sin contrato,6,44900,800,65,Parcial,No,No,No,Sí,No,
740,185,2026,Q1,Enero,Estudiante,,,,Sin contrato,0,3400,1800,9,Parcial,No,No,No,No,Sí,Estudia
741,186,2023,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,5,36600,1200,35,Parcial,No,Sí,Sí,No,No,
742,186,2024,Q1,Enero,Estudiante,,,,Sin contrato,0,0,2000,0,,No,No,No,No,No,Estudia
743,186,2025,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,400,0,,No,No,No,No,No,Estudia
744,186,2026,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,3,15100,4700,38,Completa,Sí,Sí,Sí,No,No,
745,187,2023,Q1,Marzo,Empleado,Terciario,Pública,Mediana (51-250),Indefinido,0,34900,4400,44,Completa,No,No,No,No,No,
746,187,2024,Q1,Febrero,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,5,21100,400,37,Completa,No,No,No,No,No,
747,187,2025,Q1,Febrero,Estudiante,,,,Sin contrato,0,3200,1800,10,Parcial,No,No,Sí,No,No,Estudia
748,187,2026,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,3,28700,900,39,Completa,No,No,Sí,No,No,
749,188,2023,Q1,Enero,Desempleado,Secundario,,,Sin contrato,0,0,2700,0,,No,No,No,Sí,Sí,No encontró trabajo
750,188,2024,Q1,Febrero,Empleado,Secundario,Privada,Mediana (51-250),Temporal,4,12000,800,50,Parcial,No,Sí,Sí,No,Sí,
751,188,2025,Q1,Marzo,Desempleado,Terciario,,,Sin contrato,0,0,4600,0,,No,No,No,Sí,No,Estudia
752,188,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,3,17100,4000,49,Variable,No,No,Sí,No,No,
753,189,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,2500,0,,No,No,Sí,No,No,Estudia
754,189,2024,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,600,0,,No,No,No,No,Sí,Estudia
755,189,2025,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1300,0,,No,No,No,No,No,Labores del hogar
756,189,2026,Q1,Enero,Estudiante,,,,Sin contrato,0,0,900,0,,No,No,Sí,No,Sí,Estudia
757,190,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,3900,0,,No,No,No,No,No,Estudia
758,190,2024,Q1,Marzo,Estudiante,,,,Sin contrato,0,3000,600,19,Parcial,No,No,No,No,No,Estudia
759,190,2025,Q1,Enero,Desempleado,Secundario,,,Sin contrato,0,0,3300,0,,No,No,No,Sí,No,Problemas de salud
760,190,2026,Q1,Marzo,Empleado,Secundario,Pública,Micro (1-10),Temporal,0,9200,200,45,Completa,No,Sí,Sí,No,Sí,
761,191,2023,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Sin contrato,3,17300,1600,65,Completa,No,No,No,No,No,
762,191,2024,Q1,Enero,Empleado,Terciario,Pública,Pequeña (11-50),Por obra,0,15600,800,36,Variable,No,Sí,Sí,No,Sí,
763,191,2025,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Temporal,4,24000,5600,50,Completa,Sí,No,No,No,No,
764,191,2026,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Por obra,3,16200,4300,54,Variable,No,No,No,No,No,
765,192,2023,Q1,Enero,Empleado,Primario,Privada,Pequeña (11-50),Indefinido,0,19800,4200,40,Completa,No,No,No,No,No,
766,192,2024,Q1,Febrero,Empleado,Terciario,Pública,Mediana (51-250),Indefinido,4,21200,1900,53,Variable,No,Sí,Sí,No,Sí,
767,192,2025,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Por obra,3,9800,1100,55,Completa,Sí,No,No,No,No,
768,192,2026,Q1,Marzo,Estudiante,,,,Sin contrato,0,6200,2100,12,Parcial,No,No,Sí,No,Sí,Estudia
769,193,2023,Q1,Marzo,Empleado,Terciario,Pública,Micro (1-10),Por obra,3,22100,700,37,Completa,No,No,No,No,No,
770,193,2024,Q1,Enero,Desempleado,Secundario,,,Sin contrato,0,0,500,0,,No,No,No,Sí,No,Otra
771,193,2025,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,1,34300,3300,59,Completa,No,No,No,Sí,No,
772,193,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,3,38200,900,48,Completa,No,No,No,No,No,
773,194,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,2,32700,600,53,Completa,No,Sí,Sí,No,No,
774,194,2024,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,1200,0,,No,No,Sí,No,No,Estudia
775,194,2025,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,1000,0,,No,No,No,Sí,No,Estudia
776,194,2026,Q1,Marzo,Empleado,Primario,Privada,Grande (250+),Temporal,1,9700,2400,54,Completa,No,No,No,No,Sí,
777,195,2023,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,1,18600,5900,34,Completa,No,No,No,No,No,
778,195,2024,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,1,34000,1300,46,Parcial,No,Sí,Sí,No,No,
779,195,2025,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,5,21100,700,46,Completa,No,Sí,No,No,No,
780,195,2026,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,0,39000,3600,53,Completa,No,Sí,Sí,No,No,
781,196,2023,Q1,Enero,Estudiante,,,,Sin contrato,0,0,2600,0,,No,No,No,No,No,Estudia
782,196,2024,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,7,45000,1000,53,Completa,No,Sí,Sí,No,Sí,
783,196,2025,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,10,28400,2500,53,Nocturna,No,Sí,Sí,No,No,
784,196,2026,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Indefinido,1,20400,900,38,Completa,Sí,Sí,Sí,No,No,
785,197,2023,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Temporal,1,16800,800,37,Completa,Sí,Sí,No,No,No,
786,197,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,0,21000,500,43,Completa,Sí,Sí,Sí,No,Sí,
787,197,2025,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,26600,3000,36,Completa,No,No,No,No,No,
788,197,2026,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,3,46700,2000,35,Completa,No,No,No,No,Sí,
789,198,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,5,26700,3100,49,Completa,No,No,No,No,No,
790,198,2024,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,8,49000,600,48,Completa,No,Sí,Sí,No,No,
791,198,2025,Q1,Enero,Desempleado,Primario,,,Sin contrato,0,0,3100,0,,No,No,No,Sí,No,No encontró trabajo
792,198,2026,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,5,28900,5100,47,Completa,No,Sí,Sí,No,No,
793,199,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,800,0,,No,No,No,No,No,Estudia
794,199,2024,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Por obra,2,17000,600,40,Completa,No,Sí,No,No,No,
795,199,2025,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,2,21900,3900,48,Completa,No,Sí,Sí,No,No,
796,199,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,5,24300,600,52,Completa,Sí,No,No,No,Sí,
797,200,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,1,12400,4700,65,Completa,No,No,No,No,No,
798,200,2024,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,2300,0,,No,No,No,Sí,No,Estudia
799,200,2025,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,8,32500,2100,46,Completa,No,No,No,No,Sí,
800,200,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,8,37300,2800,36,Parcial,No,No,No,No,Sí,
801,201,2023,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,1,17000,1000,35,Completa,No,Sí,Sí,No,Sí,
802,201,2024,Q1,Febrero,Desempleado,Terciario,,,Sin contrato,0,0,4300,0,,No,No,No,Sí,No,No encontró trabajo
803,201,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,1,27200,1600,35,Completa,No,Sí,Sí,Sí,No,
804,201,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,1,34700,800,42,Variable,No,No,No,No,No,
805,202,2023,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,0,23300,3900,50,Completa,No,No,No,No,No,
806,202,2024,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Temporal,7,16300,1000,44,Variable,No,No,No,No,Sí,
807,202,2025,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,7,39700,1000,47,Completa,No,Sí,No,No,Sí,
808,202,2026,Q1,Enero,Empleado,Secundario,Pública,Pequeña (11-50),Temporal,0,10100,4000,49,Completa,No,Sí,Sí,No,No,
809,203,2023,Q1,Enero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,3,14900,1500,45,Parcial,Sí,Sí,Sí,No,No,
810,203,2024,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,6,10400,4800,63,Variable,No,No,No,No,No,
811,203,2025,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,7,29300,4200,42,Completa,No,Sí,Sí,No,No,
812,203,2026,Q1,Febrero,Empleado,Terciario,Familiar,Pequeña (11-50),Temporal,3,15700,4000,46,Parcial,No,Sí,Sí,No,No,
813,204,2023,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,1,33000,2100,53,Completa,No,Sí,Sí,No,Sí,
814,204,2024,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Temporal,0,18400,1800,54,Completa,No,Sí,Sí,No,No,
815,204,2025,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,6,42300,4100,50,Completa,No,Sí,Sí,No,No,
816,204,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,3,36700,5200,54,Completa,No,Sí,No,No,Sí,
817,205,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,1200,0,,No,No,No,No,No,Estudia
818,205,2024,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,3300,0,,No,No,No,Sí,No,Estudia
819,205,2025,Q1,Febrero,Empleado,Terciario,Familiar,Pequeña (11-50),Indefinido,0,36500,4100,40,Completa,No,No,No,No,No,
820,205,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,0,35800,4200,45,Variable,No,Sí,Sí,No,No,
821,206,2023,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Indefinido,3,39000,1500,50,Completa,No,Sí,Sí,No,No,
822,206,2024,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,18000,3600,52,Completa,No,No,No,No,No,
823,206,2025,Q1,Enero,Inactivo,,,,Sin contrato,0,0,500,0,,No,No,Sí,No,No,Labores del hogar
824,206,2026,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1500,0,,No,No,No,No,No,Labores del hogar
825,207,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Temporal,6,16600,3800,48,Completa,No,No,No,No,No,
826,207,2024,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Temporal,7,13600,4900,43,Completa,No,Sí,No,No,No,
827,207,2025,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,7,15300,2300,54,Completa,No,Sí,Sí,No,No,
828,207,2026,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,1,34000,6800,48,Completa,No,No,No,No,No,
829,208,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,4300,300,15,Parcial,No,No,No,Sí,No,Estudia
830,208,2024,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Por obra,2,13400,3000,40,Variable,No,No,No,No,No,
831,208,2025,Q1,Marzo,Emprendedor,Primario,Por cuenta propia,Micro (1-10),Temporal,0,24300,3900,52,Variable,No,No,Sí,No,Sí,
832,208,2026,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,4,22200,5100,37,Nocturna,Sí,No,No,No,No,
833,209,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,1800,0,,No,No,Sí,No,No,Estudia
834,209,2024,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,3500,0,,No,No,No,No,Sí,Estudia
835,209,2025,Q1,Marzo,Empleado,Primario,Privada,Mediana (51-250),Temporal,2,13000,3400,55,Parcial,No,No,No,No,No,
836,209,2026,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Por obra,2,22600,900,41,Completa,No,Sí,Sí,No,No,
837,210,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,1200,2800,19,Parcial,No,No,No,No,Sí,Estudia
838,210,2024,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,1,15800,600,40,Completa,No,Sí,Sí,No,Sí,
839,210,2025,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Por obra,1,10000,1100,36,Completa,No,No,No,No,Sí,
840,210,2026,Q1,Febrero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,2,31900,4800,59,Parcial,No,No,No,Sí,Sí,
841,211,2023,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,9,37900,2800,48,Completa,No,Sí,Sí,No,No,
842,211,2024,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,30300,5000,40,Variable,Sí,No,No,No,No,
843,211,2025,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,6,19200,4600,41,Completa,No,No,No,No,No,
844,211,2026,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,2400,0,,No,No,No,Sí,No,Problemas de salud
845,212,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,2500,0,,No,No,Sí,No,No,Estudia
846,212,2024,Q1,Enero,Estudiante,,,,Sin contrato,0,0,1000,0,,No,No,No,No,No,Estudia
847,212,2025,Q1,Enero,Desempleado,Primario,,,Sin contrato,0,0,3200,0,,No,No,No,Sí,No,Estudia
848,212,2026,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,18300,600,51,Completa,No,No,No,No,Sí,
849,213,2023,Q1,Enero,Empleado,Terciario,Familiar,Grande (250+),Indefinido,2,12200,700,40,Variable,No,Sí,Sí,No,No,
850,213,2024,Q1,Febrero,Empleado,Primario,Privada,Grande (250+),Temporal,2,8600,2400,39,Completa,No,Sí,No,No,No,
851,213,2025,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,3,22600,1400,41,Completa,No,No,No,No,Sí,
852,213,2026,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,1000,0,,No,No,No,Sí,No,Estudia
853,214,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,5,22800,2500,45,Variable,No,No,No,No,Sí,
854,214,2024,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,8,12900,2200,41,Variable,Sí,No,No,No,Sí,
855,214,2025,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,1,33100,7900,46,Variable,No,No,No,No,No,
856,214,2026,Q1,Marzo,Empleado,Secundario,Privada,Grande (250+),Indefinido,10,22400,300,47,Completa,Sí,Sí,No,No,No,
857,215,2023,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Por obra,7,16800,2500,46,Completa,No,No,No,No,Sí,
858,215,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,2,11400,2500,55,Variable,Sí,No,No,No,No,
859,215,2025,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,8,11900,5600,37,Completa,No,Sí,Sí,No,No,
860,215,2026,Q1,Enero,Empleado,Primario,Familiar,Mediana (51-250),Indefinido,3,25300,2800,47,Variable,No,Sí,No,No,No,
861,216,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,500,0,,No,No,No,No,No,Problemas de salud
862,216,2024,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,2,48300,2700,45,Variable,Sí,No,No,No,Sí,
863,216,2025,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,1100,0,,No,No,No,No,No,Otra
