id_hogar,id_persona,año,ingreso_hogar_trimestral_mxn,saldo_cuenta_mxn,gastos_mensuales_mxn,deuda_actual_mxn,tipo_cuenta_bancaria,banco_principal,gasto_alimentacion_mxn,gasto_transporte_mxn,gasto_salud_mxn,gasto_educacion_mxn,gasto_entretenimiento_mxn,gasto_vivienda_mxn,tiene_seguro_medico,tiene_afore,ahorro_informal_mxn,tiene_credito_previo,tipo_credito,morosidad_historica,num_productos_financieros
56388,309,2023,307400,168300,39700,70100,Ambas,Banorte,2900,400,500,800,2600,2100,Sí,Sí,6700,No,Ninguno,No,2
36518,309,2024,4000,12100,4200,6100,Ninguna,Ninguno,4200,2900,500,1800,1400,7900,Sí,Sí,600,No,Ninguno,No,1
74730,309,2025,64000,19800,15400,23100,Débito,BBVA,3100,600,700,3600,800,4900,Sí,Sí,18000,Sí,Tarjeta,No,1
11494,309,2026,51800,39600,6400,11300,Ambas,Banamex,3000,800,800,300,600,5800,Sí,No,5200,Sí,Ninguno,No,3
17217,310,2023,3300,7400,5100,2100,Ninguna,Ninguno,2900,500,2000,3000,500,2800,Sí,Sí,3100,Sí,Ninguno,No,0
48174,310,2024,16400,600,5500,7200,Ambas,BanBajío,2600,3100,1000,3500,900,4600,No,No,800,No,Ninguno,No,0
35176,310,2025,2200,8100,3500,2200,Ninguna,Ninguno,2200,1700,1300,2300,1900,2800,No,Sí,800,No,Ninguno,Sí,1
65827,310,2026,63300,36200,9700,6300,Débito,BBVA,3200,2500,1400,3500,1900,3800,Sí,Sí,4200,Sí,Personal,Sí,2
71553,311,2023,120000,60700,22700,55300,Débito,BBVA,2500,2400,300,3700,2100,2400,Sí,Sí,12700,Sí,Tarjeta,Sí,1
99990,311,2024,199700,51600,32600,32900,Débito,Banorte,2400,2200,1500,2500,900,7100,No,Sí,21600,Sí,Personal,Sí,2
16063,311,2025,50400,13300,21000,35400,Débito,Santander,2000,2600,1400,1400,600,5000,No,No,6100,Sí,Automotriz,No,3
12667,311,2026,8700,1200,4500,3000,Débito,Ninguno,3400,2300,600,800,1500,4900,No,No,1600,No,Ninguno,No,3
42834,312,2023,7300,11300,4100,2400,Ninguna,Ninguno,4600,1000,1200,900,2400,3800,No,Sí,2500,No,Ninguno,No,1
77403,312,2024,12200,2800,5700,700,Ninguna,Santander,4300,900,900,2800,2300,6400,Sí,No,1400,Sí,Tarjeta,No,0
27063,312,2025,119800,40100,16200,51400,Débito,Banamex,4500,3100,600,1600,500,7000,Sí,Sí,22300,No,Ninguno,Sí,2
14307,312,2026,42100,14900,8500,22100,Ninguna,Banorte,1800,2500,1100,2000,1600,2700,Sí,Sí,7200,Sí,Automotriz,No,1
83036,313,2023,53500,26500,6400,36400,Débito,Banorte,5000,1600,700,1800,1400,3000,No,No,4500,Sí,Tarjeta,Sí,2
76287,313,2024,221100,120700,29200,38500,Ambas,Banamex,2000,700,400,600,300,6200,Sí,Sí,42500,Sí,Personal,No,2
19691,313,2025,291600,190400,35900,122900,Ambas,Banamex,2500,1200,500,2000,2100,6100,Sí,Sí,34700,Sí,Tarjeta,Sí,5
93182,313,2026,57200,42900,8100,20500,Crédito,BBVA,2900,800,900,1400,2200,3000,Sí,No,5300,No,Ninguno,No,4
25557,314,2023,29400,3100,12800,29000,Débito,BBVA,5400,2600,1000,1800,2400,7500,Sí,Sí,9000,No,Ninguno,No,1
69590,314,2024,151900,34000,56700,27900,Ambas,Banamex,2400,800,1500,900,900,2200,Sí,No,28000,No,Ninguno,Sí,4
40272,314,2025,78900,109100,15900,31000,Débito,BBVA,2200,1000,1300,500,1500,5200,No,Sí,17000,Sí,Personal,No,3
86461,314,2026,8300,5100,4900,5400,Ninguna,Ninguno,2200,1400,1000,1200,600,2500,Sí,No,600,No,Ninguno,No,0
53525,315,2023,81900,9900,6400,8900,Ambas,Banorte,2100,2700,400,2300,1100,3700,Sí,No,3600,Sí,Ninguno,No,2
43571,315,2024,88000,26800,6200,7100,Débito,Banorte,4600,2400,700,2100,2400,5300,No,No,6600,No,Ninguno,Sí,3
47298,315,2025,324900,91900,24300,25100,Ambas,Banorte,2700,3000,1100,2200,2400,7500,Sí,No,26800,No,Ninguno,No,1
43569,315,2026,41800,26900,8500,20600,Crédito,Santander,4000,1500,600,1600,1600,4100,No,No,2700,Sí,Tarjeta,No,1
86175,316,2023,4300,5500,5600,3200,Débito,Ninguno,1600,1400,1800,1000,1100,3700,No,Sí,2100,No,Ninguno,No,0
50764,316,2024,83500,3000,15000,6900,Débito,HSBC,3900,2500,1000,1000,700,3100,No,No,4400,Sí,Personal,No,2
54572,316,2025,21700,15800,5400,12100,Ambas,Ninguno,2100,2100,1800,2600,800,6100,No,No,2300,Sí,Tarjeta,No,1
61923,316,2026,38900,4900,7400,14900,Débito,Santander,3800,1100,800,3000,1400,5800,No,No,5000,Sí,Ninguno,No,3
52330,317,2023,186800,42700,16800,6700,Ambas,BBVA,3100,900,1800,300,900,5300,Sí,No,36900,Sí,Ninguno,No,2
68900,317,2024,104000,150500,40200,26200,Débito,BBVA,3800,1700,1300,500,400,6300,Sí,Sí,11200,No,Ninguno,No,2
70746,317,2025,77600,32100,11400,15600,Ambas,Ninguno,3700,400,700,1600,1500,3500,No,Sí,5800,No,Ninguno,No,3
20428,317,2026,131300,157700,36900,51600,Ambas,Banamex,2300,2400,800,200,700,8000,Sí,Sí,14300,Sí,Tarjeta,No,4
44895,318,2023,42900,25800,5300,14900,Ambas,BBVA,4700,1100,500,800,1900,3600,No,Sí,5800,Sí,Tarjeta,No,4
87115,318,2024,52200,30200,9200,38700,Ambas,BBVA,5100,1500,1600,700,1700,3800,Sí,Sí,16400,Sí,Ninguno,Sí,3
41119,318,2025,100000,96000,16600,53300,Ambas,BBVA,1700,2700,1000,2100,2800,5100,Sí,Sí,13000,Sí,Tarjeta,No,3
85462,318,2026,124500,15600,20600,55300,Ambas,Banorte,1800,1000,700,3100,2000,5200,Sí,Sí,3300,No,Ninguno,No,1
52840,319,2023,97100,17600,11000,19200,Débito,Banorte,3100,2300,900,600,2700,8000,Sí,Sí,12100,Sí,Tarjeta,No,1
12076,319,2024,55900,43500,12200,64900,Débito,Banamex,3900,2000,600,700,1500,2400,No,No,23400,Sí,Ninguno,No,3
34642,319,2025,63100,1800,10400,33900,Crédito,BBVA,1500,1000,600,1000,1800,4800,No,Sí,4200,Sí,Ninguno,No,3
71143,319,2026,110000,41300,14100,22500,Débito,Banorte,2800,1500,1200,2100,1600,2100,No,Sí,5400,Sí,Ninguno,Sí,2
89777,320,2023,16600,2400,3500,4600,Ninguna,BanBajío,3400,2700,1400,1500,600,3000,Sí,No,2900,Sí,Personal,No,0
91845,320,2024,6900,8200,5300,4500,Ninguna,Ninguno,3300,2600,900,2000,1000,5800,No,Sí,100,No,Ninguno,Sí,1
98753,320,2025,55800,10200,5800,17400,Ambas,Santander,4000,2600,800,500,1600,4200,Sí,Sí,10300,No,Ninguno,No,2
13699,320,2026,176600,129100,35200,59700,Ninguna,Banamex,5100,2000,1800,3100,1900,4400,Sí,Sí,13200,Sí,Ninguno,Sí,4
96182,321,2023,88100,60900,31500,51600,Crédito,Banamex,2600,1200,1300,1200,600,5000,Sí,Sí,4700,No,Ninguno,No,2
94262,321,2024,137100,7000,13300,5500,Crédito,Santander,3200,2500,1600,1000,1200,4800,Sí,No,2500,Sí,Ninguno,No,2
39541,321,2025,35800,24100,7400,8900,Crédito,Banamex,2400,2800,1100,1800,1800,7100,No,No,3900,Sí,Personal,No,2
70013,321,2026,9900,4300,5600,7600,Ninguna,Ninguno,2600,1200,200,1500,1300,3500,No,No,2600,No,Ninguno,No,0
69104,322,2023,12700,9100,5700,1100,Ninguna,Banorte,2100,1900,300,4000,1600,5400,Sí,No,1000,No,Ninguno,No,0
67475,322,2024,75900,45500,31000,59500,Ninguna,BBVA,3600,2000,600,600,2400,8700,Sí,Sí,13100,No,Ninguno,No,3
18501,322,2025,5100,3800,4600,10600,Ninguna,Ninguno,4300,2600,1200,2000,300,5000,No,Sí,1300,Sí,Ninguno,No,0
16889,322,2026,51000,53900,8500,44000,Débito,HSBC,2200,700,900,1100,900,3400,Sí,Sí,13200,Sí,Ninguno,No,1
37584,323,2023,5800,500,4500,7900,Ninguna,Santander,1800,1100,800,2100,1400,3500,No,Sí,3200,No,Ninguno,Sí,0
32321,323,2024,12100,5000,4700,8100,Ambas,Santander,3400,2500,1000,2500,500,4300,Sí,No,1300,No,Ninguno,No,1
85198,323,2025,4300,5200,5400,5600,Ninguna,Ninguno,3800,1100,600,2600,900,5800,Sí,Sí,400,No,Ninguno,Sí,2
31629,323,2026,200600,52400,22000,3700,Débito,HSBC,2200,2800,1600,1400,700,7400,No,No,2300,No,Ninguno,No,2
69591,324,2023,80600,60400,23600,17300,Débito,Inbursa,2600,2200,1500,3600,1900,3200,No,Sí,25200,Sí,Hipotecario,No,3
70657,324,2024,52400,41700,6300,35300,Ninguna,BBVA,2100,700,2000,1500,600,3300,No,No,13000,Sí,Personal,No,3
83168,324,2025,155000,34700,16700,52800,Ambas,BBVA,2600,1200,1200,1100,2400,2700,Sí,Sí,19400,No,Ninguno,No,3
28002,324,2026,79600,87200,34200,30900,Débito,BBVA,5500,600,1400,500,900,2800,Sí,No,13600,No,Ninguno,No,3
22265,325,2023,51400,63200,7700,49100,Débito,Santander,4100,1400,500,600,1300,4000,No,No,13400,Sí,Automotriz,No,3
20356,325,2024,7300,8100,4600,2000,Ninguna,Ninguno,3800,1800,2000,1900,300,3000,No,Sí,2100,No,Ninguno,No,0
82853,325,2025,140500,68500,33600,48000,Ambas,Santander,4900,1700,400,1200,1600,2600,Sí,Sí,20900,No,Ninguno,No,5
27975,325,2026,99500,17700,13700,25600,Ninguna,Banorte,3000,1400,2300,3400,1900,2000,Sí,No,6500,Sí,Ninguno,No,2
60261,326,2023,34800,6000,9400,25900,Ambas,Banorte,5700,1900,700,3000,1100,6100,Sí,Sí,9400,No,Ninguno,No,2
18065,326,2024,76500,34600,9400,17600,Débito,Banamex,4400,2100,400,600,2400,4300,Sí,Sí,3200,Sí,Personal,No,2
20678,326,2025,27600,8100,7900,600,Débito,HSBC,2400,800,2000,2600,1800,6700,Sí,Sí,900,Sí,Tarjeta,Sí,4
30273,326,2026,77400,28700,23900,8100,Ambas,BanBajío,3200,2600,500,1100,1100,4700,Sí,No,13700,Sí,Ninguno,No,3
12848,327,2023,107200,19200,11000,3300,Ambas,Banorte,5100,3100,500,2400,2500,4600,Sí,Sí,14000,No,Ninguno,No,1
23643,327,2024,37200,34200,4400,16600,Ninguna,BanBajío,2800,1700,600,1400,900,8500,No,No,9100,Sí,Automotriz,No,4
85155,327,2025,11100,6900,3700,6300,Ninguna,Ninguno,1600,1200,1300,1100,1900,3000,No,No,2500,No,Ninguno,No,1
78592,327,2026,63700,5600,6000,16900,Débito,BBVA,3000,800,700,2200,1600,4900,No,Sí,2200,No,Ninguno,Sí,2
63960,328,2023,57700,53500,10000,27300,Débito,HSBC,3100,600,1200,2700,900,7600,Sí,No,3900,Sí,Tarjeta,No,1
64955,328,2024,28900,43600,14800,28600,Débito,BanBajío,1700,2000,500,2000,1600,3000,Sí,Sí,7500,Sí,Tarjeta,No,4
87623,328,2025,116800,30200,17900,36100,Débito,BBVA,3300,1600,1600,1700,1300,3700,No,Sí,13800,Sí,Personal,No,2
54414,328,2026,216200,83000,30100,50300,Débito,Banorte,3600,700,1100,2400,1600,2800,Sí,Sí,26000,Sí,Personal,No,5
61882,329,2023,69400,45400,12500,24500,Ambas,Santander,2300,500,900,1300,2300,3100,Sí,Sí,14700,No,Ninguno,No,2
30245,329,2024,39200,7900,14000,9300,Ambas,BBVA,3600,1400,1000,1100,600,4800,Sí,No,4000,No,Ninguno,No,2
37707,329,2025,229200,41000,32700,84100,Ambas,BBVA,2500,1300,1200,300,800,2600,No,Sí,25300,Sí,Personal,No,1
52113,329,2026,12000,2000,4700,6400,Ninguna,Santander,3900,700,1000,1400,800,8500,Sí,No,3100,Sí,Hipotecario,Sí,0
10212,330,2023,36200,35900,8500,20400,Débito,BBVA,5300,1900,200,3500,700,3300,Sí,No,13900,Sí,Tarjeta,No,5
87420,330,2024,3100,14100,4300,3800,Crédito,Banamex,4900,2100,700,1600,2600,7300,Sí,No,1700,No,Ninguno,Sí,1
29697,330,2025,144900,45500,17600,40800,Ambas,Banorte,2400,900,1000,1300,1100,2900,No,Sí,19200,Sí,Automotriz,Sí,2
75309,330,2026,88500,19900,21500,24600,Débito,BBVA,1500,2300,400,3500,900,4700,Sí,No,17900,Sí,Ninguno,No,5
18097,331,2023,292600,64900,13300,45700,Débito,Ninguno,1900,1700,600,1800,1300,3600,No,Sí,31000,Sí,Tarjeta,No,2
26262,331,2024,56100,56900,20300,21500,Ambas,Banorte,1600,900,1300,900,800,7000,Sí,Sí,4500,Sí,Personal,No,1
94036,331,2025,143800,19600,30700,66000,Ambas,Inbursa,2500,1600,1000,700,1000,3700,No,Sí,25500,Sí,Personal,No,2
59638,331,2026,7700,2500,5100,4400,Ninguna,Ninguno,3100,1500,500,600,1100,3900,Sí,Sí,2100,No,Ninguno,Sí,2
51451,332,2023,47100,12300,18100,32900,Débito,BBVA,4000,1300,600,500,2100,3300,Sí,Sí,7200,Sí,Tarjeta,No,2
46424,332,2024,4300,3900,4600,7700,Ninguna,Ninguno,2200,1000,1500,4100,1400,8600,Sí,No,1500,No,Ninguno,No,1
38719,332,2025,157400,36700,15800,11000,Ambas,Banorte,2300,2100,500,1900,1800,3900,Sí,Sí,9200,No,Ninguno,Sí,3
66207,332,2026,229700,61000,26200,22900,Ambas,BBVA,3100,1800,1000,1500,1400,2900,Sí,Sí,28000,Sí,Tarjeta,Sí,5
44616,333,2023,11000,9200,4800,4300,Ambas,Ninguno,2000,1100,1100,2000,1700,7000,Sí,Sí,1800,No,Ninguno,Sí,0
42494,333,2024,14900,13200,4400,3900,Débito,Ninguno,2700,1300,2400,1900,1200,3100,Sí,No,1900,No,Ninguno,No,0
72634,333,2025,145400,22600,20400,29700,Débito,Santander,3800,1300,800,800,2500,5800,Sí,No,9100,Sí,Personal,No,2
16299,333,2026,17900,14000,7000,20800,Ambas,Santander,3400,700,2000,600,2000,2400,No,Sí,4200,Sí,Personal,No,2
23753,334,2023,45500,64200,24900,22300,Débito,Banorte,4600,600,1500,2300,1000,4900,Sí,Sí,8500,Sí,Personal,No,2
73119,334,2024,106300,41600,29700,38000,Ambas,Banorte,2100,1400,500,1600,300,7400,Sí,Sí,14100,No,Ninguno,No,1
75193,334,2025,97700,13700,13400,16300,Débito,Banorte,4600,1200,1300,100,1400,3900,Sí,Sí,11600,No,Ninguno,No,4
56192,334,2026,77500,35900,9000,6100,Ambas,Banamex,2400,1200,1100,1200,400,4300,Sí,Sí,2100,Sí,Ninguno,No,3
60663,335,2023,147600,43400,38100,64600,Ambas,Santander,1300,1200,1200,2600,1800,5400,Sí,Sí,19500,No,Ninguno,No,2
33469,335,2024,6800,10600,4100,4600,Ninguna,Ninguno,4800,900,500,1600,1000,4000,No,Sí,4000,No,Ninguno,Sí,1
55723,335,2025,16800,3300,4600,1500,Ninguna,Banorte,4300,2200,1600,2700,800,4300,Sí,No,500,No,Ninguno,No,1
34175,335,2026,12700,2500,6500,1500,Ambas,Ninguno,2500,800,400,2100,1900,7700,Sí,Sí,2200,No,Ninguno,No,2
38829,336,2023,104300,21600,19000,35000,Ambas,Banorte,3900,1200,1400,300,600,2200,Sí,No,7800,No,Ninguno,No,2
12536,336,2024,48300,33400,7800,6800,Ambas,HSBC,2500,2000,1000,2700,1100,4000,Sí,Sí,5100,No,Ninguno,Sí,4
42295,336,2025,145500,72200,26300,60400,Débito,Banamex,2100,2600,800,4400,2700,4500,Sí,Sí,10700,Sí,Automotriz,No,4
23304,336,2026,5000,9000,5400,5600,Ambas,Ninguno,5100,2400,500,2300,1200,4900,Sí,Sí,4100,No,Ninguno,No,3
48362,337,2023,4000,3700,5600,1400,Ninguna,Ninguno,2300,1800,800,3100,1000,2900,No,No,200,No,Ninguno,No,3
21337,337,2024,220000,95000,35900,78200,Crédito,Banorte,3600,2800,1400,800,700,2500,Sí,Sí,5900,Sí,Ninguno,No,2
16489,337,2025,4700,900,5900,4200,Débito,Ninguno,2300,2200,1600,2400,900,3600,No,No,600,No,Ninguno,No,1
55107,337,2026,54200,28700,15800,10300,Crédito,Banamex,2600,1700,1400,300,1200,6300,Sí,No,11400,No,Ninguno,No,2
75067,338,2023,12900,6700,6000,3500,Débito,BBVA,4900,1500,1100,700,700,5900,Sí,No,2600,No,Ninguno,No,0
62807,338,2024,45100,4900,12700,6300,Débito,Banamex,4000,1400,1700,900,800,3400,Sí,Sí,12300,No,Ninguno,No,5
36098,338,2025,71600,76800,20900,31600,Ambas,Santander,1700,1200,500,1000,1700,1800,Sí,Sí,8100,Sí,Personal,No,1
31689,338,2026,18400,6700,5800,1700,Ninguna,Banorte,4300,1500,300,1100,500,3000,No,No,600,No,Ninguno,No,0
77530,339,2023,158600,94100,8600,117500,Ambas,BanBajío,5200,2200,1600,2800,500,4500,Sí,Sí,19600,Sí,Tarjeta,No,2
97902,339,2024,2800,5600,5600,2900,Ninguna,Santander,3700,2900,400,1000,2700,5100,No,No,300,No,Ninguno,No,0
78230,339,2025,48000,49200,31600,67200,Débito,BBVA,4300,1800,1700,1100,1200,4900,No,Sí,13200,Sí,Tarjeta,No,1
20669,339,2026,74400,10800,18900,37300,Ambas,Inbursa,3200,1500,1300,3600,1400,3400,Sí,No,6800,No,Ninguno,No,3
92722,340,2023,103300,15200,16000,25800,Ninguna,BBVA,3200,1900,900,1100,2900,6400,No,Sí,1700,No,Ninguno,No,2
71214,340,2024,10000,10600,4400,3800,Ninguna,Ninguno,4300,1300,2100,200,2600,4000,No,No,2800,Sí,Tarjeta,No,2
31907,340,2025,103800,79000,12700,44800,Ambas,Santander,1700,1200,500,2300,600,3300,Sí,No,3800,Sí,Ninguno,Sí,1
29781,340,2026,6700,14800,3600,4500,Ninguna,Ninguno,2400,2600,1500,1200,1700,3800,No,No,2500,Sí,Personal,No,0
24830,341,2023,58600,53600,16500,20900,Crédito,HSBC,5300,900,1300,900,600,8300,No,Sí,17400,No,Ninguno,No,3
59110,341,2024,159800,44100,14600,34700,Ninguna,Banorte,1700,300,1600,2500,2100,4700,Sí,No,16900,No,Ninguno,No,2
26160,341,2025,5800,100,4200,1200,Ninguna,Ninguno,1900,800,1000,3600,1500,5200,No,No,4000,No,Ninguno,No,2
65593,341,2026,39500,40300,15400,9500,Débito,Banorte,4100,2000,300,1100,300,3500,Sí,Sí,4000,Sí,Ninguno,No,2
30394,342,2023,6700,1700,3300,5100,Ninguna,Ninguno,4400,400,300,300,2200,7300,No,No,400,No,Ninguno,Sí,0
43531,342,2024,7200,6100,5600,1000,Ninguna,Ninguno,3900,1000,1200,2300,1700,6400,Sí,Sí,1200,No,Ninguno,No,1
90474,342,2025,259400,156300,17300,53400,Ambas,Banorte,4800,1800,100,3900,1500,3700,No,No,22600,No,Ninguno,No,3
76379,342,2026,4100,2200,3800,8800,Ninguna,Ninguno,5000,1200,2400,900,2500,2600,No,No,1000,Sí,Hipotecario,No,0
84069,343,2023,16800,7100,4500,1800,Ninguna,Santander,3300,2200,1600,1600,2200,3900,Sí,Sí,1800,Sí,Ninguno,Sí,1
54198,343,2024,71600,46300,12900,15300,Débito,Santander,2600,2200,1300,1200,1600,4300,Sí,Sí,8000,Sí,Tarjeta,Sí,2
60459,343,2025,61200,22100,23500,25900,Ambas,Banorte,2800,2000,300,3000,300,5100,Sí,Sí,19100,No,Ninguno,No,2
10025,343,2026,186500,27100,22400,35600,Ambas,Banorte,3800,1000,1700,300,1400,5000,Sí,Sí,21200,No,Ninguno,No,1
26475,344,2023,79900,53400,32100,11500,Débito,BBVA,3200,600,800,1600,1100,5000,Sí,No,9400,Sí,Tarjeta,No,2
76233,344,2024,30400,9200,4900,12300,Débito,Banorte,2500,600,600,500,2000,2900,No,No,2600,Sí,Personal,No,1
22014,344,2025,69500,64800,11100,25000,Débito,Banamex,3300,1100,600,1100,1100,4400,Sí,Sí,10800,Sí,Personal,No,2
67931,344,2026,1900,1800,4900,3300,Ambas,BanBajío,3600,2100,1300,2600,2200,4300,No,No,1200,No,Ninguno,No,0
43927,345,2023,4700,1800,3300,5400,Ninguna,Ninguno,2100,1300,600,700,900,6000,Sí,No,600,No,Ninguno,No,1
38835,345,2024,25200,29700,10000,22700,Ambas,Santander,1900,1300,400,1400,500,3600,Sí,Sí,7600,Sí,Ninguno,No,2
97253,345,2025,57900,34900,12400,14300,Débito,BanBajío,2600,800,1600,700,1200,5700,Sí,Sí,6200,Sí,Automotriz,No,3
64936,345,2026,56300,28700,11900,23100,Ninguna,Inbursa,3500,1100,1500,4000,1600,2700,Sí,No,10100,Sí,Tarjeta,No,2
70553,346,2023,59000,20900,16200,27300,Débito,Banamex,3000,1600,2300,1100,1000,7100,Sí,No,5200,Sí,Hipotecario,No,3
53191,346,2024,76400,8500,13000,28200,Ambas,BBVA,4200,2900,400,2700,600,3700,Sí,Sí,4600,Sí,Ninguno,No,3
89536,346,2025,96200,103700,12800,33600,Ambas,HSBC,2800,2000,500,300,1400,3000,No,Sí,7800,Sí,Tarjeta,No,1
82379,346,2026,129400,22200,8000,21800,Débito,Banamex,2300,900,1200,2100,1200,3700,No,Sí,11000,No,Ninguno,No,4
39029,347,2023,5000,2000,5000,3800,Débito,Ninguno,2300,400,600,2200,1300,4900,Sí,Sí,2000,No,Ninguno,No,3
11910,347,2024,5100,8400,5800,7600,Ninguna,BBVA,2600,1800,500,500,800,4500,Sí,No,4000,No,Ninguno,No,0
43230,347,2025,133100,149700,35600,38000,Ambas,BBVA,5100,1400,1400,2600,300,3300,Sí,Sí,22000,No,Ninguno,No,2
38720,347,2026,106200,13200,5100,23500,Ambas,Inbursa,2100,2700,1100,1400,2600,4800,Sí,Sí,2000,Sí,Hipotecario,No,1
71054,348,2023,110200,58900,18700,56500,Ambas,Banorte,4500,2600,1200,1900,600,4800,Sí,Sí,1700,Sí,Personal,No,3
10226,348,2024,129100,55400,18600,70600,Débito,HSBC,1300,1400,500,1100,500,3000,No,Sí,9300,Sí,Ninguno,No,2
57833,348,2025,10200,13600,4900,7200,Ninguna,Ninguno,3500,2700,600,1600,500,2600,No,Sí,300,No,Ninguno,No,1
95950,348,2026,159200,31800,25100,54000,Débito,Banorte,1700,1000,1100,2900,1700,1800,No,Sí,7100,Sí,Ninguno,No,2
45319,349,2023,217600,102000,31400,52300,Ambas,BBVA,2400,400,700,3400,1700,4400,Sí,No,31100,Sí,Ninguno,No,3
35416,349,2024,78600,18700,24000,43100,Ambas,BanBajío,3200,1800,300,2700,2000,7300,Sí,Sí,5700,No,Ninguno,Sí,1
53953,349,2025,13600,7200,6300,1700,Débito,Santander,4500,1200,500,2200,2000,6100,No,No,2800,Sí,Tarjeta,No,0
50608,349,2026,68500,21100,7300,5200,Ambas,BBVA,3700,1200,800,900,1000,5700,Sí,Sí,4800,Sí,Tarjeta,No,5
52452,350,2023,208900,53700,18900,41100,Ambas,Banamex,3900,1100,500,2300,700,4000,Sí,Sí,8700,No,Ninguno,No,2
60042,350,2024,82700,9400,8800,22300,Ambas,Banamex,2800,1900,700,1200,600,2500,No,Sí,2400,Sí,Hipotecario,No,2
66375,350,2025,114900,60000,21800,13000,Débito,Santander,2900,1400,1000,1000,2600,3100,Sí,No,31100,No,Ninguno,No,1
92722,350,2026,126700,70400,20300,33900,Ambas,BBVA,2500,1200,1000,1600,1000,6900,Sí,Sí,25800,Sí,Personal,No,2
69625,351,2023,94800,10600,12500,27000,Ambas,BBVA,4300,1800,1400,1000,1400,4100,No,Sí,13300,No,Ninguno,No,2
96439,351,2024,139400,36300,28600,67700,Ninguna,BBVA,3300,600,1500,1700,1300,2800,Sí,No,3800,Sí,Tarjeta,Sí,3
12767,351,2025,115600,27700,18400,34000,Débito,BBVA,2600,1600,700,700,900,6900,No,No,12600,Sí,Ninguno,No,1
45168,351,2026,71500,20100,4600,15700,Débito,Banamex,1400,700,500,2300,1000,7300,No,Sí,12800,No,Ninguno,No,1
64162,352,2023,165700,108300,27300,2800,Crédito,HSBC,4700,1600,1700,1700,1400,6900,Sí,Sí,27600,No,Ninguno,No,4
13112,352,2024,123900,58200,17000,70600,Ambas,Santander,2500,700,1000,2900,800,3800,Sí,Sí,15600,Sí,Ninguno,No,1
71486,352,2025,117400,36600,18300,25200,Débito,Banamex,3300,2200,1200,700,1700,4100,Sí,Sí,16300,No,Ninguno,No,2
57798,352,2026,38400,2900,4600,19400,Débito,Banorte,1800,2000,500,800,1200,7000,Sí,Sí,8800,No,Ninguno,No,3
23911,353,2023,100000,25100,16600,26300,Débito,Santander,1500,1300,1300,1600,1900,7100,Sí,No,6600,Sí,Personal,No,1
40926,353,2024,9600,4100,4600,6100,Ninguna,BBVA,4600,700,1500,1300,1400,2200,Sí,No,3300,Sí,Tarjeta,No,0
34132,353,2025,1400,2300,5200,4900,Ninguna,Ninguno,3000,900,1100,500,1900,5400,Sí,No,2400,Sí,Ninguno,Sí,0
12981,353,2026,136800,90800,36100,52700,Ninguna,Santander,3800,700,900,300,600,8700,Sí,Sí,22000,Sí,Tarjeta,No,3
29819,354,2023,54300,15700,4800,11800,Ambas,Inbursa,2200,2900,1100,1600,1100,2600,Sí,No,17700,Sí,Automotriz,No,1
13586,354,2024,4800,2600,4500,1600,Ninguna,Banorte,2200,1100,1100,2600,600,5900,Sí,No,2000,No,Ninguno,No,1
75036,354,2025,107200,10700,7900,4600,Débito,Banorte,3900,3200,1400,2400,800,2100,Sí,Sí,4200,No,Ninguno,Sí,2
79009,354,2026,92800,12900,14600,33600,Débito,HSBC,1900,1000,1000,2000,2000,5000,No,No,4100,No,Ninguno,No,2
81553,355,2023,59200,42300,9300,29300,Ninguna,BBVA,4800,2000,800,2000,500,1900,Sí,No,4300,No,Ninguno,No,2
85573,355,2024,112600,70800,15400,28400,Débito,HSBC,2300,1900,700,1900,2100,4800,Sí,Sí,19100,Sí,Tarjeta,No,5
65527,355,2025,146800,35100,23200,25200,Ninguna,Ninguno,1900,1800,2100,1700,1600,2400,Sí,Sí,15800,Sí,Ninguno,No,3
11810,355,2026,61300,13500,6700,11300,Ambas,BBVA,3200,1500,600,3400,1900,1900,Sí,Sí,4500,Sí,Tarjeta,No,3
50178,356,2023,151600,30300,19300,4900,Débito,BBVA,2600,1600,900,2700,2400,6200,No,Sí,6800,Sí,Hipotecario,No,1
36832,356,2024,83400,25200,9100,19400,Débito,BBVA,3800,3000,700,1700,1300,3600,No,No,2100,No,Ninguno,No,1
26702,356,2025,71800,29800,4600,6700,Crédito,Ninguno,3000,2900,1200,2100,1200,2600,Sí,No,3000,Sí,Tarjeta,No,2
12082,356,2026,221400,80900,40800,78200,Ninguna,Banorte,3300,1300,300,1500,1300,7300,Sí,No,8800,Sí,Ninguno,Sí,2
95127,357,2023,11600,14600,5000,300,Ninguna,BBVA,4900,600,1800,1100,1000,4600,No,No,1700,No,Ninguno,No,2
86605,357,2024,227600,38700,29200,25000,Ninguna,Banorte,2400,1500,800,1500,1800,5500,No,No,8600,No,Ninguno,No,3
61471,357,2025,3300,10900,6000,3600,Ninguna,Ninguno,4800,2100,600,2000,200,5000,No,No,400,No,Ninguno,No,0
96470,357,2026,89300,52600,15100,26100,Débito,Ninguno,3300,1500,1500,2200,1100,2100,Sí,No,8600,No,Ninguno,No,3
35373,358,2023,7100,5400,3700,3600,Débito,Ninguno,2300,1400,900,600,800,2400,No,Sí,1100,No,Ninguno,No,0
37779,358,2024,81700,51200,8600,56800,Ambas,Banorte,5100,2100,1000,3800,1600,5700,Sí,Sí,12200,No,Ninguno,No,2
